geoid10,n_totpop19,n_totpopraceth19,n_nlwt19,n_nlblk19,n_nlamin19,n_nlasi19,n_nlhp19,n_nlso19,n_nl2om19,n_lat19,n_agginc19,n_hu19,n_huten19,n_huown19,n_hurent19,n_totpoppov19,n_u50pctpov19,n_upov19,n_u200pctpov19,n_blklat19,n_50to99pctpov19,n_ov200pctpov19,n_totpop00,n_agginc00,n_totpoppov00,n_ov200pctpov00,n_50to99pctpov00,n_u50pctpov00,n_upov00,n_u200pctpov00,n_totpopraceth00,n_nlwt00,n_nlblk00,n_nlamin00,n_nlasi00,n_nlhp00,n_nlso00,n_nl2om00,n_lat00,n_blklat00,n_hu00,n_huten00,n_huown00,n_hurent00,s_u50pctpov00,s_u50pctpov19,s_50to99pctpov00,s_50to99pctpov19,s_upov00,s_upov19,s_u200pctpov00,s_u200pctpov19,s_ov200pctpov00,s_ov200pctpov19,a_u50pctpov,a_50to99pctpov,a_upov,a_u200pctpov,a_ov200pctpov,c_u50pctpov,c_50to99pctpov,c_upov,c_u200pctpov,c_ov200pctpov,p_u50pctpov,p_50to99pctpov,p_upov,p_u200pctpov,p_ov200pctpov,s_nlwt00,s_nlwt19,s_nlblk00,s_nlblk19,s_nlamin00,s_nlamin19,s_nlasi00,s_nlasi19,s_nlhp00,s_nlhp19,s_nlso00,s_nlso19,s_nl2om00,s_nl2om19,s_lat00,s_lat19,s_blklat00,s_blklat19,a_nlwt,a_nlblk,a_nlasi,a_lat,a_blklat,c_nlwt,c_nlblk,c_nlasi,c_lat,c_blklat,p_nlwt,p_nlblk,p_nlasi,p_lat,p_blklat,n_pci00,n_pci19,r_n_pci00,r_n_pci19,a_pci,x_pci00,x_pci19,y_pci,a_totpop,a_totpoppov,a_totpopraceth,a_hu,a_huten,a_huown,a_hurent,s_huown00,s_hurent00,s_huown19,s_hurent19,p_totpoppov,p_totpopraceth,p_hu,p_huten,p_huown,p_hurent,c_huown,c_hurent,nc_cats,nc_cats_br,catA_pci,catB_pci,catC_pci
24033802404,4472,4472,56,3930,39,44,0,0,150,253,110729200,1846,1726,375,1351,4472,515,873,2043,4183,358,2429,4524.708322792816,74851300.87330776,4456.70186449972,3055.628733827895,282.0043688453298,314.00740804208095,596.0117768874107,1401.0731306718246,4524.708322792816,167.09706434623996,4133.583525776221,33,5.005888443705359,0,6,133.01994472867943,47.00189949796947,4180.585425274191,1901.2475045854221,1794.2359176478083,489.2171126179105,1305.0188050298977,0.07045735110605819,0.11516100178890877,0.06327647157456555,0.08005366726296959,0.13373382268062375,0.19521466905187834,0.31437443501262785,0.45684257602862255,0.685625564987372,0.5431574239713775,200.99259195791905,75.9956311546702,276.98822311258925,641.9268693281754,-626.6287338278948,0.04470365068285058,0.016777195688404037,0.06148084637125459,0.1424681410159947,-0.1424681410159946,0.6400886947577475,0.26948387879888247,0.46473615766306164,0.45816799657014823,-0.2050735833482279,0.03692990849918509,0.012522361359570662,0.9135580088010671,0.8788014311270125,0.007293287797970409,0.00872093023255814,0.001106345003165981,0.009838998211091235,0,0,0.0013260523269037108,0.0013416815742397137,0.02939856787201139,0.03354203935599284,0.010387829699696129,0.0565742397137746,0.9239458385007632,0.9353756708407871,-111.09706434623996,-203.583525776221,38.99411155629464,205.99810050203052,2.4145747258089614,-0.024407547139614433,-0.0347565776740546,0.008732653207925253,0.04618641001407847,0.011429832340023927,-0.6648654468042418,-0.0492510976267236,7.789648529888372,4.382761179916353,1,16542.79028246992,24760.554561717352,0.08128262490678598,0.05961251862891207,8217.764279247433,0.5397950110757184,0.49504661158456537,-0.044748399491153,-52.708322792816034,15.298135500280296,-52.708322792816034,-55.24750458542212,-68.23591764780826,-114.21711261791052,45.98119497010225,0.27266041650713363,0.7273395834928664,0.21726535341830822,0.7827346465816918,0.003432613615494238,-0.011648999014434266,-0.029058554686949692,-0.03589007611225636,-0.23346916874331955,0.03523412443780749,-0.055395063088825414,0.05539506308882536,economic decline with low-income concentration - moderate,economic decline with low income concentration,lt 10% change,stayed 30% or under regional pci,stayed below 40th pctile of per capita income
24033802405,3809,3809,58,3489,0,0,0,27,53,182,146028300,1742,1632,707,925,3809,74,137,829,3671,63,2980,4293.547063644359,87332617.3206953,4279.453406696957,3439.5467362492373,142.22547042892992,187.40353425485407,329.629004683784,839.9066704477202,4293.547063644359,108.46019092673903,4094.832495823443,12.046250344395883,56.065906740764134,0,0,22.077469326863103,0.06475048215423591,4094.897246305597,1789.8098721196109,1699.6144644145381,674.3470412805301,1025.2674231340081,0.04379146504120935,0.01942767130480441,0.03323449443481729,0.016539774218955108,0.07702595947602664,0.035967445523759516,0.19626494101637892,0.21764242583355212,0.8037350589836211,0.7823575741664479,-113.40353425485407,-79.22547042892992,-192.629004683784,-10.906670447720217,-459.54673624923726,-0.02436379373640494,-0.016694720215862182,-0.041058513952267124,0.021377484817173192,-0.021377484817173165,-0.6051301791386399,-0.5570413667115898,-0.5843812344989928,-0.012985574268515229,-0.1336067719057554,0.025261209279648172,0.01522709372538724,0.9537178549867235,0.9159884484116566,0.0028056639803479963,0,0.013058179148774824,0,0,0,0,0,0.005142011721218625,0.013914413231819375,1.5080883287040474e-5,0.04778156996587031,0.9537329358700105,0.963770018377527,-50.46019092673903,-605.832495823443,-56.065906740764134,181.93524951784576,-423.89724630559704,-0.010034115554260932,-0.03772940657506685,-0.013058179148774824,0.04776648908258327,0.010037082507516448,-0.46524158306915653,-0.14795049527456047,-1,2809.7898805521672,1,20340.435548077457,38337.70018377527,0.174496644295302,0.30402384500745155,17997.26463569781,0.6637130402115022,0.7664993336323145,0.10278629342081225,-484.5470636443588,-470.45340669695725,-484.5470636443588,-47.80987211961087,-67.61446441453813,32.65295871946989,-100.26742313400814,0.3967647107032716,0.6032352892967284,0.4332107843137255,0.5667892156862745,-0.10993305966615742,-0.11285472278789363,-0.02671226305338861,-0.03777745640349197,0.048421594106003024,-0.09779636109719896,0.03644607361045393,-0.03644607361045393,other,other,increase 10% or greater,stayed between 30% & 70% regional pci,stayed below 40th pctile of per capita income
24033802406,2331,2331,52,2127,0,23,0,0,35,94,67831400,989,924,253,671,2331,138,327,828,2221,189,1503,2412,46801000,2359,1898,103,50,153,461,2412,44,2304,29,0,0,0,19,16,2320,957,914,243,671,0.0211954217888936,0.059202059202059204,0.043662568885120816,0.08108108108108109,0.06485799067401442,0.1402831402831403,0.19542178889359899,0.3552123552123552,0.804578211106401,0.6447876447876448,88,86,174,367,-395,0.03800663741316561,0.03741851219596027,0.07542514960912587,0.15979056631875624,-0.1597905663187562,1.76,0.8349514563106796,1.1372549019607843,0.7960954446854663,-0.20811380400421498,0.01824212271973466,0.02230802230802231,0.9552238805970149,0.9124839124839125,0.012023217247097845,0,0,0.009867009867009866,0,0,0,0,0.007877280265339967,0.015015015015015015,0.006633499170812604,0.04032604032604033,0.9618573797678275,0.9528099528099528,8,-177,23,78,-99,0.004065899588287649,-0.04273996811310243,0.009867009867009866,0.033692541155227726,-0.009047426957874638,0.18181818181818182,-0.07682291666666667,Inf,4.875,1,19403.39966832504,29099.6996996997,0.14615958240119314,0.11997019374068554,9696.30003137466,0.6331373462413444,0.5818006902291923,-0.05133665601215209,-81,-28,-81,32,10,10,0,0.2658643326039387,0.7341356673960613,0.27380952380952384,0.7261904761904762,-0.011869436201780416,-0.033582089552238806,0.03343782654127482,0.01044932079414838,0.0411522633744856,0,0.007945191205585123,-0.007945191205585123,economic decline with low-income concentration - moderate,economic decline with low income concentration,lt 10% change,stayed 30% or under regional pci,stayed below 40th pctile of per capita income
24033802407,3270,3270,102,2983,0,69,0,0,86,30,109987100,1920,1834,287,1547,3270,180,283,813,3013,103,2457,3394.486708449573,73631881.62190466,3384.088348893397,2549.331151189239,232.8077167299486,192.94733843127253,425.75505516122115,834.7571977041581,3394.486708449573,203.34569798744892,3027.0780041313415,8.087612988137172,13.864479408235152,0,0,76.25463674529334,65.85627718911698,3092.9342813204585,1805.2707562806188,1701.2871607188551,411.3128891109762,1289.974271607879,0.05701604643222943,0.05504587155963303,0.06879481051553431,0.03149847094801223,0.12581085694776376,0.08654434250764526,0.24667121884602253,0.2486238532110092,0.7533287811539775,0.7513761467889908,-12.947338431272527,-129.8077167299486,-142.75505516122115,-21.757197704158102,-92.33115118923888,-0.001970174872596396,-0.037296339567522076,-0.0392665144401185,0.0019526343649866607,-0.0019526343649867162,-0.06710296465625694,-0.5575748027309698,-0.3352985558965681,-0.02606410314759449,-0.03621779428151861,0.05990469707283867,0.031192660550458717,0.8917631041524846,0.9122324159021407,0.002382573179033356,0,0.0040844111640571815,0.02110091743119266,0,0,0,0,0.0224642614023145,0.026299694189602447,0.019400953029271615,0.009174311926605505,0.9111640571817563,0.9214067278287462,-101.34569798744892,-44.07800413134146,55.135520591764845,-35.85627718911698,-79.93428132045847,-0.028712036522379955,0.02046931174965605,0.01701650626713548,-0.01022664110266611,0.010242670646989915,-0.4983911584581655,-0.014561238286949994,3.9767465454934956,-0.5444625587648975,1,21691.609938733833,33635.19877675841,0.22371364653243847,0.20789865871833085,11943.588838024574,0.7078021680258391,0.672480543313513,-0.03532162471232603,-124.48670844957314,-114.08834889339687,-124.48670844957314,114.7292437193812,132.71283928114485,-124.31288911097619,257.025728392121,0.24176570458404076,0.7582342954159593,0.15648854961832062,0.8435114503816794,-0.03371317091372746,-0.036673205448028476,0.0635523748004187,0.07351409134581662,-0.3022343631867937,0.19924872460576531,-0.08527715496572014,0.08527715496572008,other,other,lt 10% change,stayed 30% or under regional pci,stayed below 40th pctile of per capita income
24033802408,1817,1817,59,1579,0,16,0,0,15,148,64170300,821,777,200,577,1817,88,191,354,1727,103,1463,2481.513291550427,53828018.37809534,2473.911651106603,1863.6688488107613,170.1922832700514,141.05266156872747,311.24494483877885,610.2428022958419,2481.513291550427,148.65430201255108,2212.9219958686585,5.912387011862828,10.135520591764848,0,0,55.74536325470666,48.14372281088303,2261.0657186795415,1319.7292437193812,1243.7128392811449,300.6871108890238,943.025728392121,0.057016046432229434,0.048431480462300495,0.06879481051553432,0.056686846450192625,0.12581085694776376,0.10511832691249312,0.24667121884602256,0.19482663731425426,0.7533287811539775,0.8051733626857457,-53.05266156872747,-67.1922832700514,-120.24494483877885,-256.2428022958419,-400.66884881076135,-0.008584565969928938,-0.012107964065341696,-0.020692530035270634,-0.0518445815317683,0.051844581531768186,-0.376119535630866,-0.394802173042326,-0.38633541470388955,-0.4199030309440946,-0.21498929333203962,0.05990469707283866,0.032471106219042374,0.8917631041524847,0.8690148596587782,0.002382573179033356,0,0.004084411164057182,0.008805723720418272,0,0,0,0,0.0224642614023145,0.00825536598789213,0.019400953029271615,0.08145294441386902,0.9111640571817563,0.9504678040726472,-89.654302012551085,-633.9219958686585,5.864479408235152,99.85627718911698,-534.0657186795415,-0.027433590853796284,-0.022748244493706493,0.004721312556361089,0.06205199138459741,0.03930374689089089,-0.6031060036525646,-0.28646377823173985,0.5786066295400816,2.0741286996306854,1,21691.609938733833,35316.62080352229,0.22371364653243847,0.2414307004470939,13625.010864788455,0.7078021680258391,0.7060978144823934,-0.0017043535434456691,-664.5132915504269,-656.9116511066031,-664.5132915504269,-498.7292437193812,-466.71283928114485,-100.68711088902381,-366.025728392121,0.24176570458404076,0.7582342954159592,0.2574002574002574,0.7425997425997426,-0.26553561474709925,-0.26778550564814624,-0.37790269943084465,-0.3536428714467312,-0.33485675721625774,-0.38813970538874126,0.015634552816216646,-0.015634552816216618,other,other,lt 10% change,stayed 30% or under regional pci,stayed below 40th pctile of per capita income
24033802501,2223,2223,51,1973,0,0,0,0,81,118,72838600,1378,1146,504,642,2212,131,150,870,2091,19,1342,3628.868681163512,79137097.99491666,3584.930810505506,2764.09149957639,180.74442247952553,90.87150522451283,271.6159277040383,820.8393109291159,3628.868681163512,153.78254730302172,3423.159559446483,0,27.960463146003946,0,0,23.96611126800338,0,3423.159559446483,1606.7280429257269,1512.8607737927136,496.29822084157007,1016.5625529511435,0.025348189415041782,0.05922242314647378,0.05041782729805014,0.008589511754068717,0.07576601671309191,0.06781193490054249,0.22896935933147633,0.3933092224231465,0.7710306406685237,0.6066907775768535,40.12849477548717,-161.74442247952553,-121.61592770403831,49.16068907088413,-1422.09149957639,0.033874233731432,-0.04182831554398142,-0.007954081812549418,0.16433986309167015,-0.16433986309167015,0.4415960171050672,-0.894879190520237,-0.4477496173808888,0.05989075866169065,-0.5144878524442235,0.04237754540451294,0.022941970310391364,0.9433131535498074,0.8875393612235718,0,0,0.007705008255365988,0,0,0,0,0,0.006604292790313704,0.03643724696356275,0,0.053081421502474135,0.9433131535498074,0.9406207827260459,-102.78254730302172,-1450.159559446483,-27.960463146003946,118,-1332.159559446483,-0.019435575094121575,-0.05577379232623558,-0.007705008255365988,0.053081421502474135,-0.002692370823761503,-0.668362887112887,-0.4236318916086314,-1,Inf,1,21807.64997248211,32765.90193432299,0.23042505592841164,0.18628912071535023,10958.251961840877,0.7115885807308804,0.6551003810382232,-0.05648819969265717,-1405.868681163512,-1372.930810505506,-1405.868681163512,-228.72804292572687,-366.86077379271364,7.701779158429929,-374.5625529511435,0.32805280528052805,0.671947194719472,0.4397905759162304,0.5602094240837696,-0.38297274984559915,-0.3874123879050793,-0.14235641428728094,-0.22832785884827694,0.01551845006691756,-0.3684599160806833,0.11173777063570234,-0.11173777063570234,economic decline with low-income concentration - moderate,economic decline with low income concentration,lt 10% change,stayed 30% or under regional pci,stayed below 40th pctile of per capita income
24033802502,2221,2221,31,2018,0,13,0,0,5,154,61928400,791,702,640,62,2151,141,241,441,2172,100,1710,2927.131318836487,51492902.00508331,2905.069189494493,1889.9085004236092,205.25557752047445,224.12849477548716,429.3840722959616,1015.1606890708839,2927.131318836487,46.217452696978256,2788.840440553516,0,20.039536853996047,0,0,72.03388873199661,0,2788.840440553516,1109.271957074273,1019.1392262072861,640.7017791584299,378.43744704885626,0.07715082848491035,0.06555090655509066,0.07065428192303767,0.046490004649000466,0.147805110407948,0.11204091120409113,0.3494445821607198,0.20502092050209206,0.6505554178392803,0.7949790794979079,-83.12849477548716,-105.25557752047445,-188.38407229596157,-574.1606890708839,-179.9085004236092,-0.011599921929819693,-0.024164277274037207,-0.03576419920385687,-0.14442366165862772,0.14442366165862763,-0.37089659152335003,-0.5128025206037341,-0.43873092750891346,-0.5655860153493325,-0.09519429135499631,0.01578933353606744,0.013957676722197209,0.9527554922483148,0.9085997298514182,0,0,0.00684613523316802,0.00585321927059883,0,0,0,0,0.024609038982449736,0.0022512381809995496,0,0.06933813597478614,0.9527554922483148,0.9779378658262045,-15.217452696978256,-770.8404405535161,-7.039536853996047,154,-616.8404405535161,-0.0018316568138702308,-0.04415576239689656,-9.929159625691906e-4,0.06933813597478614,0.02518237357788966,-0.3292577112968666,-0.27640177234396507,-0.3512824126268321,Inf,1,17591.592722102865,27883.115713642503,0.10365398956002983,0.09910581222056632,10291.522991539638,0.5740176733262234,0.5574770920438418,-0.016540581282381672,-706.131318836487,-754.069189494493,-706.131318836487,-318.2719570742729,-317.13922620728613,-0.701779158429872,-316.43744704885626,0.6286695307988424,0.3713304692011576,0.9116809116809117,0.08831908831908832,-0.2595701307980577,-0.2412366381694037,-0.28691968190895367,-0.2858985338850062,-0.0010953288741474515,-0.836168432898249,0.28301138088206934,-0.2830113808820693,other,other,lt 10% change,stayed 30% or under regional pci,stayed below 40th pctile of per capita income
24033802600,3360,3360,110,2734,0,9,0,0,31,476,84910800,1245,1175,776,399,3350,188,552,1091,3210,364,2259,3244.5782874350243,60127884.90591876,3235.5794570538487,2328.6973286398065,193.97478821645447,152.9801164799873,346.95490469644176,906.8821284140422,3244.5782874350243,179.97660762351444,2984.6120764232815,0,16.997790719998587,0,0,22.997010974115735,39.99480169411432,3024.6068781173954,1191.8450904846068,1084.858995952851,766.9003224846421,317.9586734682089,0.047280593325092705,0.056119402985074625,0.05995055624227441,0.10865671641791044,0.10723114956736712,0.1647761194029851,0.2802843016069221,0.3256716417910448,0.7197156983930779,0.6743283582089552,35.01988352001271,170.02521178354553,205.04509530355824,184.1178715859578,-69.69732863980653,0.00883880965998192,0.04870616017563603,0.057544969835617965,0.045387340184122715,-0.045387340184122715,0.22891787721049342,0.8765325295461395,0.5909848586315751,0.20302293519439357,-0.029929749900351705,0.05546995377503852,0.03273809523809524,0.9198767334360556,0.8136904761904762,0,0,0.005238828967642527,0.0026785714285714286,0,0,0,0,0.007087827426810478,0.009226190476190476,0.012326656394453005,0.14166666666666666,0.9322033898305085,0.9553571428571429,-69.97660762351444,-250.61207642328145,-7.997790719998587,436.0051983058857,185.39312188260465,-0.022731858536943282,-0.1061862572455794,-0.0025602575390710983,0.12934001027221365,0.02315375302663436,-0.3888094600043556,-0.08396805682151215,-0.47051942524441503,10.901546697006093,1,18531.80277349769,25271.071428571428,0.12900820283370618,0.06631892697466468,6739.268655073738,0.6046969412393265,0.5052535576552979,-0.0994433835840286,115.42171256497568,114.42054294615127,115.42171256497568,53.15490951539323,90.14100404714895,9.09967751535794,81.04132653179113,0.7069124423963132,0.29308755760368665,0.6604255319148936,0.3395744680851064,0.035363230748886226,0.035573717857867254,0.04459884085588701,0.07563147657930733,0.011865528346469263,0.2548800623924293,-0.04648691048141962,0.04648691048141973,other,other,lt 10% change,stayed 30% or under regional pci,stayed below 40th pctile of per capita income
24033802700,2942,2942,103,2255,0,0,0,0,76,508,78036800,1087,976,802,174,2924,145,378,1076,2763,233,1848,2738.4217125649766,50613715.094081245,2730.420542946152,1963.3026713601942,85.02521178354559,195.01988352001277,280.04509530355836,767.1178715859579,2738.4217125649766,115.02339237648559,2578.3879235767195,20,0.0022092800014172813,0,0,25.002989025884272,0.0051983058856877205,2578.393121882605,1082.1549095153935,951.1410040471493,665.099677515358,286.04132653179124,0.07142485212537417,0.04958960328317374,0.031139969263417017,0.07968536251709986,0.10256482138879118,0.1292749658002736,0.28095227805392564,0.3679890560875513,0.7190477219460744,0.6320109439124487,-50.01988352001277,147.9747882164544,97.95490469644164,308.8821284140421,-115.30267136019415,-0.02183524884220043,0.048545393253682845,0.02671014441148241,0.08703677803362564,-0.08703677803362564,-0.2564860701236127,1.7403636534674423,0.34978261122646054,0.402652760227645,-0.058728933160525576,0.04200353504674322,0.03501019714479946,0.9415598451275937,0.7664853840924541,0.007303477002184135,0,8.067712840868223e-7,0,0,0,0,0,0.009130437766820404,0.02583276682528892,1.8982853743219348e-6,0.1726716519374575,0.941561743412968,0.9391570360299116,-12.023392376485589,-323.38792357671946,-0.0022092800014172813,507.9948016941143,184.6068781173949,-0.006993337901943765,-0.17507446103513957,-8.067712840868223e-7,0.17266975365208317,-0.002404707383056426,-0.10452997540823313,-0.1254225249116581,-1,97723.14536025193,1,18482.80520923612,26525.08497620666,0.12602535421327368,0.08196721311475409,8042.27976697054,0.6030981395685295,0.5303254984347577,-0.0727726411337718,203.5782874350234,193.57945705384782,203.5782874350234,4.845090484606544,24.858995952850705,136.90032248464195,-112.04132653179124,0.6992650665730191,0.30073493342698093,0.8217213114754098,0.17827868852459017,0.07089730464925874,0.07434146702128624,0.00447726147338393,0.022971753613337084,0.20583429388519098,-0.39169629049856447,0.12245624490239071,-0.12245624490239077,other,other,lt 10% change,stayed 30% or under regional pci,stayed below 40th pctile of per capita income
24033802803,5526,5526,88,5008,43,0,0,24,27,336,199552300,2344,2214,1346,868,5526,106,657,1418,5344,551,4108,4823,85185600,4788,3495,266,313,579,1293,4823,102,4579,7,0,0,0,101,34,4613,1886,1729,1066,663,0.06537176274018379,0.01918204849800941,0.05555555555555555,0.09971045964531307,0.12092731829573934,0.11889250814332247,0.2700501253132832,0.2566051393412957,0.7299498746867168,0.7433948606587043,-207,285,78,125,613,-0.04618971424217438,0.044154904089757516,-0.002034810152416869,-0.013444985971987511,0.013444985971987511,-0.6613418530351438,1.0714285714285714,0.13471502590673576,0.09667440061871617,0.1753934191702432,0.02114866265809662,0.015924719507781397,0.9494090814845532,0.9062613101701049,0.001451378809869376,0.0077813970322113644,0,0,0,0,0,0,0.02094132282811528,0.004885993485342019,0.00704955421936554,0.06080347448425624,0.9564586357039188,0.9670647846543612,-14,429,0,302,731,-0.005223943150315224,-0.04314777131444825,0,0.0537539202648907,0.010606148950442429,-0.13725490196078433,0.09368857829220353,NA,8.882352941176471,1,17662.367820858388,36111.527325370975,0.10663683818046234,0.2563338301043219,18449.159504512587,0.5763270809028345,0.7219906645066851,0.14566358360385068,703,738,703,458,485,280,205,0.6165413533834586,0.38345864661654133,0.6079494128274616,0.3920505871725384,0.15413533834586465,0.14575990047688162,0.24284199363732767,0.25715800636267233,0.2626641651031895,0.3092006033182504,-0.00859194055599699,0.008591940555997046,other,other,increase 10% or greater,stayed 30% or under regional pci,stayed below 40th pctile of per capita income
24033802804,4837,4837,64,4450,0,71,0,0,133,119,160902600,2110,1991,1387,604,4797,211,451,1811,4569,240,2986,6155,118942200,6142,4388,454,299,753,1754,6155,106,5824,37,34,0,0,154,0,5824,2256,2108,1250,858,0.04868121133181374,0.04398582447362935,0.07391729078476067,0.050031269543464665,0.1225985021165744,0.09401709401709402,0.2855747313578639,0.37752762143006047,0.7144252686421361,0.6224723785699395,-88,-214,-302,57,-1402,-0.0046953868581843874,-0.023886021241296004,-0.028581408099480385,0.09195289007219659,-0.09195289007219654,-0.29431438127090304,-0.4713656387665198,-0.40106241699867196,0.03249714937286203,-0.3195077484047402,0.017221770917952885,0.013231341740748397,0.9462225832656377,0.919991730411412,0.006011372867587328,0,0.005523964256701868,0.014678519743642754,0,0,0,0,0.025020308692120227,0.027496382054992764,0,0.024602026049204053,0.9462225832656377,0.944593756460616,-42,-1374,37,119,-1255,-0.003990429177204487,-0.02623085285422566,0.009154555486940885,0.024602026049204053,-0.0016288268050216326,-0.39622641509433965,-0.23592032967032966,1.088235294117647,Inf,1,19324.484159220145,33264.95761835849,0.14317673378076062,0.19746646795827125,13940.473459138342,0.6305623152227584,0.6650781795870395,0.03451586436428111,-1318,-1345,-1318,-146,-117,137,-254,0.5929791271347249,0.40702087286527516,0.6966348568558514,0.3033651431441487,-0.2189840442852491,-0.2141348497156783,-0.06471631205673758,-0.05186170212765957,0.1096,-0.29603729603729606,0.10365572972112647,-0.10365572972112647,economic decline with low-income concentration - moderate,economic decline with low income concentration,lt 10% change,stayed 30% or under regional pci,stayed below 40th pctile of per capita income
24033802805,4575,4575,138,3916,12,95,0,0,128,286,165274400,1850,1724,1365,359,4553,216,431,924,4202,215,3629,4801,87656900,4780,3635,168,266,434,1145,4801,83,4708,0,0,0,0,10,0,4708,1686,1578,1233,345,0.05564853556485356,0.04744124752910169,0.035146443514644354,0.047221612123874365,0.0907949790794979,0.09466285965297606,0.2395397489539749,0.20294311443004612,0.7604602510460251,0.7970568855699539,-50,47,-3,-221,-6,-0.008207288035751867,0.012075168609230011,0.003867880573478158,-0.03659663452392878,0.036596634523928806,-0.18796992481203006,0.27976190476190477,-0.0069124423963133645,-0.1930131004366812,-0.0016506189821182944,0.017288064986461155,0.03016393442622951,0.9806290356175796,0.8559562841530055,0,0.002622950819672131,0,0.020765027322404372,0,0,0,0,0.002082899395959175,0.027978142076502732,0,0.0625136612021858,0.9806290356175796,0.9184699453551912,55,-792,95,286,-506,0.012875869439768355,-0.12467275146457413,0.020765027322404372,0.0625136612021858,-0.06215909026238842,0.6626506024096386,-0.16822429906542055,Inf,Inf,1,18258.05040616538,36125.551912568306,0.12080536912751678,0.2585692995529061,17867.501506402925,0.5957643392034573,0.7222710630879691,0.12650672388451178,-226,-227,-226,164,146,132,14,0.7813688212927756,0.21863117870722434,0.7917633410672854,0.20823665893271462,-0.04748953974895397,-0.04707352634867736,0.09727164887307237,0.08659549228944247,0.1070559610705596,0.04057971014492753,0.01039451977450978,-0.010394519774509725,other,other,increase 10% or greater,stayed 30% or under regional pci,stayed below 40th pctile of per capita income
24033802901,3832,3832,148,3045,0,0,0,0,11,628,108460400,1543,1491,903,588,3832,421,898,1481,3673,477,2351,4250,68709500,4250,2693,432,410,842,1557,4250,62,3988,5,43,0,7,68,77,4065,1524,1416,871,545,0.09647058823529411,0.1098643006263048,0.10164705882352941,0.12447807933194155,0.19811764705882354,0.23434237995824633,0.3663529411764706,0.38648225469728603,0.6336470588235295,0.613517745302714,11,45,56,-76,-342,0.013393712391010684,0.02283102050841214,0.036224732899422796,0.02012931352081543,-0.020129313520815484,0.026829268292682926,0.10416666666666667,0.0665083135391924,-0.048811817597944764,-0.12699591533605645,0.014588235294117647,0.038622129436325675,0.9383529411764706,0.7946242171189979,0.001176470588235294,0,0.01011764705882353,0,0,0,0.0016470588235294118,0.0018267223382045928,0.016,0.002870563674321503,0.01811764705882353,0.1638830897703549,0.9564705882352941,0.9585073068893528,86,-943,-43,551,-392,0.02403389414220803,-0.14372872405747272,-0.01011764705882353,0.14576544271153136,0.0020367186540587445,1.3870967741935485,-0.2364593781344032,-1,7.1558441558441555,1,16166.941176470587,28303.862212943633,0.07158836689038031,0.10357675111773472,12136.921036473046,0.5275309692259769,0.5658892270909757,0.0383582578649988,-418,-418,-418,19,75,32,43,0.6151129943502824,0.3848870056497175,0.6056338028169014,0.39436619718309857,-0.09835294117647059,-0.09835294117647059,0.012467191601049869,0.04921259842519685,0.03673938002296211,0.07889908256880734,-0.00947919153338106,0.00947919153338106,other,other,lt 10% change,stayed 30% or under regional pci,stayed below 40th pctile of per capita income
24033803001,2966,2966,34,2483,1,60,0,0,74,314,92910800,1106,1011,797,214,2947,89,220,578,2797,131,2369,2934,52776400,2898,2207,121,134,255,691,2934,15,2812,5,0,0,0,93,9,2821,1091,1001,693,308,0.04623878536922015,0.03020020359687818,0.04175293305728088,0.044451985069562265,0.08799171842650104,0.07465218866644045,0.23844030365769497,0.19613165931455717,0.761559696342305,0.8038683406854428,-45,10,-35,-113,162,-0.01603858177234197,0.0026990520122813846,-0.013339529760060587,-0.0423086443431378,0.04230864434313775,-0.3358208955223881,0.08264462809917356,-0.13725490196078433,-0.16353111432706222,0.07340280924331671,0.005112474437627812,0.011463250168577209,0.9584185412406271,0.8371544167228591,0.0017041581458759373,3.3715441672285906e-4,0,0.020229265003371546,0,0,0,0,0.03169734151329243,0.024949426837491573,0.003067484662576687,0.10586648685097774,0.9614860259032039,0.9430209035738368,19,-329,60,305,-24,0.006350775730949397,-0.12126412451776802,0.020229265003371546,0.10279900218840106,-0.018465122329367034,1.2666666666666666,-0.11699857752489332,Inf,33.888888888888886,1,17987.866394001365,31325.286581254215,0.116331096196868,0.1572280178837556,13337.42018725285,0.5869481734086757,0.6262976437103588,0.03934947030168312,32,49,32,15,10,104,-94,0.6923076923076923,0.3076923076923077,0.7883283877349159,0.21167161226508407,0.016908212560386472,0.010906612133605999,0.013748854262144821,0.00916590284142988,0.15007215007215008,-0.3051948051948052,0.09602069542722358,-0.09602069542722363,other,other,lt 10% change,stayed 30% or under regional pci,stayed below 40th pctile of per capita income
